f000,f001,f002,f003,f004,f005,f006,f007,f008,f009,f010,f011,f012,f013,f014,f015,f016,f017,f018,f019,f020,f021,f022,f023,f024,f025,f026,f027,f028,f029,f030,f031,f032,f033,f034,f035,f036,f037,f038,f039,f040,f041,f042,f043,f044,label
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.48858642578125,144.80755615234375,163.8253631591797,120.58245849609375,98.65982818603516,61.22183609008789,36.77777099609375,158.4900360107422,52.86387634277344,37.86546325683594,145.0172882080078,59.30974578857422,53.39800262451172,144.2509765625,78.20066833496094,0.11651574075222015,0.10908052325248718,0.07472753524780273,0.05226226523518562,0.05944124981760979,0.9726848006248474,0.5,0.3962486684322357,1.0,2 fists walking right
134.47145080566406,155.9598388671875,170.4090118408203,108.91079711914062,108.01105499267578,60.01213073730469,35.32926559448242,154.28912353515625,46.17597579956055,22.454830169677734,158.2399139404297,48.1347541809082,31.513626098632812,155.18734741210938,63.88079071044922,0.10345668345689774,0.08778159320354462,0.06151389703154564,0.039691824465990067,0.05426069721579552,1.4537553787231445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5974627137184143,0.5,1.0,2 fists walking right
146.16824340820312,119.30724334716797,170.65296936035156,139.74298095703125,68.5981216430664,78.24896240234375,91.54712677001953,85.08615112304688,62.882015228271484,71.57061004638672,122.09159088134766,65.83816528320312,77.97798156738281,116.53044891357422,82.58080291748047,0.1254272609949112,0.10403810441493988,0.0747562050819397,0.053830377757549286,0.05562702193856239,1.7601245641708374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6123403310775757,0.5,1.0,2 fists walking right
145.1427459716797,115.71528625488281,151.6297607421875,21.39703941345215,168.05589294433594,78.50235748291016,12.476238250732422,165.0078887939453,68.55835723876953,24.626808166503906,159.2788543701172,72.24808502197266,31.982759475708008,149.6294708251953,83.98097229003906,0.12301045656204224,0.07611651718616486,0.07002462446689606,0.05840672180056572,0.06322912126779556,1.6685783863067627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6039448976516724,0.5,1.0,2 fists walking right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.93161010742188,174.0057830810547,131.05638122558594,113.40523529052734,91.7210922241211,91.27272033691406,117.81388092041016,85.68193054199219,77.75431823730469,113.40742492675781,98.74166107177734,75.60538482666016,127.81245422363281,93.58814239501953,75.53102111816406,0.11533303558826447,0.08882740885019302,0.07236126065254211,0.0600026473402977,0.05854054167866707,0.5574288368225098,0.5,0.19856522977352142,1.0,2 fists walking right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.55496215820312,166.73199462890625,141.00079345703125,100.70938873291016,103.20496368408203,87.87897491455078,103.30670166015625,100.59364318847656,80.07594299316406,101.78681945800781,106.70130920410156,81.08847045898438,110.77104187011719,103.91796875,85.36952209472656,0.11599195748567581,0.07348858565092087,0.06702668964862823,0.06134160980582237,0.05946166068315506,0.7501966953277588,0.5,0.14290757477283478,1.0,2 fists walking right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.6973876953125,171.21444702148438,138.05162048339844,100.03975677490234,101.7114486694336,87.7786636352539,100.22411346435547,104.8097152709961,78.82289123535156,101.86617279052734,110.47452545166016,80.45296478271484,109.38201904296875,106.46526336669922,86.3465805053711,0.12671297788619995,0.07743383198976517,0.07016588747501373,0.06718336790800095,0.068631112575531,0.7584289908409119,0.5,0.15953312814235687,1.0,2 fists walking right
150.7352294921875,129.93394470214844,160.28846740722656,126.28406524658203,78.42440795898438,89.91581726074219,14.94278335571289,158.5833740234375,73.76360321044922,33.9576301574707,150.32533264160156,75.80071258544922,46.627044677734375,140.40554809570312,85.14696502685547,0.1554165929555893,0.10690020769834518,0.08002502471208572,0.06621043384075165,0.0674036294221878,2.161919355392456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6291772127151489,0.5,1.0,2 fists walking right
149.88902282714844,127.25469970703125,147.48487854003906,13.71325969696045,167.70042419433594,83.3709487915039,65.25653839111328,121.29825592041016,72.41460418701172,66.92399597167969,125.60453033447266,75.32289123535156,87.71705627441406,100.54447937011719,85.77098083496094,0.13303928077220917,0.08005469292402267,0.08143425732851028,0.07105057686567307,0.07218319177627563,1.3761472702026367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6129006147384644,0.5,1.0,2 fists walking right
147.19509887695312,126.81341552734375,145.79049682617188,4.334599018096924,177.41004943847656,80.13582611083984,65.58409881591797,116.6281967163086,71.4964828491211,65.12015533447266,123.25692749023438,73.57146453857422,94.92240905761719,91.78355407714844,82.78632354736328,0.12637485563755035,0.08499714732170105,0.08603046089410782,0.07360184192657471,0.07612449675798416,1.1559667587280273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6093126535415649,0.5,1.0,2 fists walking right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0709228515625,135.65333557128906,153.5281982421875,121.47235870361328,74.15823364257812,63.17401123046875,51.49376678466797,132.33245849609375,57.89198303222656,62.2713508605957,130.86830139160156,63.76380920410156,76.96029663085938,118.81391143798828,75.78364562988281,0.0948534831404686,0.08113911002874374,0.06339520215988159,0.04881990700960159,0.052019961178302765,0.9913612604141235,0.5,0.42032885551452637,1.0,2 fists walking right
134.6568145751953,157.6764678955078,167.74998474121094,127.80203247070312,84.42669677734375,53.39173126220703,64.62476348876953,125.90068054199219,44.52189254760742,60.54079055786133,125.36827850341797,48.45014953613281,115.02344512939453,75.48380279541016,67.50556182861328,0.14320878684520721,0.10608252137899399,0.07712362706661224,0.05870913714170456,0.08032433688640594,1.1837475299835205,141.55612182617188,159.69070434570312,149.55697631835938,168.6974639892578,134.36846923828125,56.860443115234375,169.72166442871094,50.23436737060547,50.73948669433594,142.52027893066406,46.59025573730469,59.05875778198242,147.7105712890625,90.96612548828125,75.4080581665039,0.12608739733695984,0.12860138714313507,0.09804034233093262,0.07189372181892395,0.07885804027318954,0.7464092969894409,0.6590845584869385,0.3975194990634918,2.0,2 fists walking right
150.52064514160156,155.2206268310547,168.068359375,143.24996948242188,80.30879974365234,63.44535827636719,107.25132751464844,95.65705871582031,51.915306091308594,92.63457489013672,101.24673461914062,51.668697357177734,107.26493072509766,88.47547912597656,65.36431884765625,0.14884914457798004,0.10688681155443192,0.0801352709531784,0.06329315900802612,0.06930410116910934,1.4460266828536987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6936665177345276,0.5,1.0,2 fists walking right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.37860107421875,151.7545623779297,141.61598205566406,90.29731750488281,94.94271087646484,91.30705261230469,84.37548828125,97.095947265625,91.43264770507812,87.65852355957031,99.48628997802734,102.37939453125,101.5860824584961,98.93572235107422,116.55630493164062,0.1266273409128189,0.10380473732948303,0.0842045247554779,0.07916246354579926,0.08423851430416107,0.9354488849639893,0.5,0.5459186434745789,1.0,2 fists walking right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.10569763183594,155.08926391601562,167.8516845703125,143.95034790039062,71.22583770751953,45.53125762939453,129.0970458984375,67.62928009033203,37.87353515625,120.59161376953125,75.10619354248047,44.704742431640625,124.60139465332031,84.32682800292969,60.9647102355957,0.07269266247749329,0.07842592895030975,0.05550144240260124,0.040193039923906326,0.04320530965924263,0.6564001441001892,0.5,0.5499259233474731,1.0,2 fists walking right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.91961669921875,132.30899047851562,145.76705932617188,130.4219970703125,47.543968200683594,91.5442886352539,65.9260025024414,111.51274108886719,88.71546936035156,72.66728210449219,112.395263671875,94.8448486328125,93.43899536132812,103.08248901367188,107.69737243652344,0.12202729284763336,0.10553429275751114,0.08223232626914978,0.07542217522859573,0.08260270208120346,0.9523531794548035,0.5,0.5530869960784912,1.0,2 fists walking right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.9001007080078,160.88040161132812,140.60321044921875,98.51648712158203,101.1882095336914,83.71321868896484,104.18074035644531,94.86490631103516,72.99530792236328,107.6191177368164,96.8121109008789,72.16651153564453,111.55469512939453,98.24815368652344,75.17286682128906,0.1042160764336586,0.06400832533836365,0.058458756655454636,0.054033614695072174,0.05213465541601181,0.7705904245376587,0.5,0.4394451975822449,1.0,2 fists walking right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.05630493164062,171.890869140625,136.18353271484375,106.11819458007812,93.25852966308594,81.0133285522461,112.82139587402344,88.60821533203125,68.9112319946289,111.06033325195312,98.10365295410156,67.50788879394531,122.65543365478516,95.92009735107422,69.10804748535156,0.09994833171367645,0.06177334859967232,0.054378680884838104,0.04748329147696495,0.04735931009054184,0.7924812436103821,0.5,0.4619694948196411,1.0,2 fists walking right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.02955627441406,175.85316467285156,158.28350830078125,128.84353637695312,66.73171997070312,56.581199645996094,84.51399993896484,101.94572448730469,53.01963424682617,83.74646759033203,97.87188720703125,57.53669738769531,109.35599517822266,76.7809829711914,69.91320037841797,0.08449943363666534,0.07779917865991592,0.06194392591714859,0.048539333045482635,0.057628925889730453,0.6736669540405273,0.5,0.5665746331214905,1.0,2 fists walking right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0498046875,132.69879150390625,143.0292205810547,108.73482513427734,76.8996353149414,91.69599914550781,33.74668502807617,147.86805725097656,91.03424835205078,51.37982177734375,135.18997192382812,97.86160278320312,71.12831115722656,123.86408996582031,110.87010192871094,0.12623345851898193,0.10563775897026062,0.08172984421253204,0.07277994602918625,0.07895403355360031,1.1694008111953735,0.5,0.5594265460968018,1.0,2 fists walking right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.6174774169922,144.8821563720703,148.23045349121094,86.04265594482422,99.51739501953125,96.22230529785156,49.70344161987305,130.6117401123047,91.44689178466797,67.07260131835938,118.74687957763672,94.74275207519531,88.52198791503906,108.11961364746094,104.54556274414062,0.1284153014421463,0.11468624323606491,0.08742164820432663,0.07481060177087784,0.08102352172136307,0.9736783504486084,0.5,0.565544068813324,1.0,2 fists walking right
154.13211059570312,167.40023803710938,157.0283660888672,162.7095184326172,118.93670654296875,54.58284378051758,105.68221282958984,87.9395523071289,32.498497009277344,28.143516540527344,160.02938842773438,23.809185028076172,20.81977081298828,168.4939422607422,26.090574264526367,0.06644199043512344,0.07986392825841904,0.05503353849053383,0.028293315321207047,0.03389997407793999,0.7489087581634521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7330954074859619,0.5,1.0,2 fists walking right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.66566467285156,119.17050170898438,149.5977020263672,157.78627014160156,47.664085388183594,80.9085693359375,36.47182846069336,141.9266357421875,76.4173583984375,48.88827133178711,133.4674530029297,80.57034301757812,74.19727325439453,120.6589584350586,94.18563079833984,0.10969921946525574,0.10672026127576828,0.08120369166135788,0.06341319531202316,0.07066439837217331,0.9080721139907837,0.5,0.5510837435722351,1.0,2 fists walking right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.56983947753906,144.3918914794922,149.2981719970703,119.21343994140625,70.4700698852539,91.0276870727539,46.362327575683594,133.7200164794922,86.86006164550781,54.089210510253906,132.263916015625,90.69725036621094,69.7835464477539,126.9822006225586,103.38204193115234,0.11449409276247025,0.11268492788076401,0.08571989089250565,0.07058537751436234,0.07801936566829681,0.8326320648193359,0.5,0.552061915397644,1.0,2 fists walking right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.247802734375,142.42689514160156,149.90167236328125,134.83050537109375,50.00014877319336,92.3326644897461,58.69783020019531,119.17808532714844,86.27991485595703,73.94124603271484,111.65641021728516,88.41523742675781,94.2785873413086,102.24616241455078,98.7886734008789,0.11840899288654327,0.12103325873613358,0.09137438982725143,0.07589155435562134,0.08377885818481445,0.7161924839019775,0.5,0.5531878471374512,1.0,2 fists walking right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.84030151367188,135.02154541015625,147.16929626464844,132.60597229003906,56.06669998168945,85.78330993652344,34.82863998413086,146.46217346191406,82.13011932373047,48.179080963134766,137.35894775390625,87.41930389404297,67.89252471923828,127.42597961425781,101.06622314453125,0.119527168571949,0.11023816466331482,0.08114714920520782,0.0665661171078682,0.07321338355541229,1.0825086832046509,0.5,0.5531051754951477,1.0,2 fists walking right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.4195098876953,144.35829162597656,144.62857055664062,56.06162643432617,130.62069702148438,86.34427642822266,32.90693283081055,145.8727569580078,81.01307678222656,44.27437210083008,139.92315673828125,84.5701904296875,65.03178405761719,129.73587036132812,97.09153747558594,0.11613650619983673,0.10422562062740326,0.08080554753541946,0.06452272087335587,0.06980640441179276,1.0291911363601685,0.5,0.5517441630363464,1.0,2 fists walking right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.50523376464844,139.3182830810547,143.21299743652344,46.84071731567383,138.48146057128906,89.37051391601562,29.48756217956543,149.0103759765625,85.90665435791016,45.16386795043945,137.78384399414062,90.20470428466797,62.988582611083984,129.69371032714844,102.6297836303711,0.12104129791259766,0.10694258660078049,0.08163601905107498,0.0682288259267807,0.07418467849493027,1.0646958351135254,0.5,0.5578138828277588,1.0,2 fists walking right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.54751586914062,140.818359375,146.54537963867188,30.466190338134766,159.19577026367188,88.52617645263672,24.647140502929688,154.59884643554688,83.55128479003906,36.92905044555664,147.1689453125,85.20470428466797,51.0506706237793,142.0328826904297,98.48260498046875,0.10320998728275299,0.10044721513986588,0.08008275181055069,0.06399901956319809,0.06818144768476486,0.8546256422996521,0.5,0.5415350794792175,1.0,2 fists walking right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.09190368652344,159.97950744628906,132.92091369628906,97.88511657714844,103.9770278930664,80.61902618408203,107.51502990722656,89.84506225585938,71.97474670410156,106.75972747802734,93.09917449951172,70.17327117919922,114.25283813476562,86.73715209960938,74.44434356689453,0.09875361621379852,0.0610191784799099,0.0581568144261837,0.05078372359275818,0.049646761268377304,0.7164319157600403,0.5,0.43603724241256714,1.0,2 fists walking right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.61224365234375,154.74806213378906,136.60231018066406,98.80387115478516,99.16673278808594,77.1563949584961,103.30858612060547,93.82244110107422,65.40350341796875,106.4785385131836,98.75720977783203,64.30635070800781,113.86388397216797,96.84642028808594,66.05982208251953,0.09865649044513702,0.058171775192022324,0.051404330879449844,0.04729633405804634,0.047222331166267395,0.7773820757865906,0.5,0.4367979168891907,1.0,2 fists walking right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.91151428222656,144.6364288330078,145.7057342529297,69.85365295410156,118.3212661743164,94.91410827636719,60.68694305419922,117.2448501586914,91.53624725341797,66.18731689453125,117.1578140258789,98.23320770263672,78.82149505615234,116.34071350097656,110.59777069091797,0.12515297532081604,0.10712555050849915,0.08259454369544983,0.07175784558057785,0.0775517150759697,1.017704963684082,0.5,0.530251145362854,1.0,2 fists walking right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0821990966797,137.3330535888672,141.11822509765625,50.241973876953125,135.27194213867188,95.55060577392578,42.95118713378906,134.9191436767578,91.21800994873047,49.58383560180664,133.69390869140625,95.91168975830078,67.41877746582031,127.71892547607422,107.0906982421875,0.12285976856946945,0.10530208051204681,0.07928577810525894,0.06711506098508835,0.07350391149520874,1.124582290649414,0.5,0.5386002063751221,1.0,2 fists walking right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.50621032714844,137.07186889648438,145.968017578125,85.57994842529297,98.30987548828125,96.4044418334961,58.396087646484375,117.5087661743164,91.70682525634766,61.930809020996094,121.7230453491211,95.89435577392578,82.32654571533203,110.83419799804688,107.54698181152344,0.1262967437505722,0.1137390211224556,0.08869647979736328,0.07674555480480194,0.08502872288227081,0.903843104839325,0.5,0.546042263507843,1.0,2 fists walking right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.54348754882812,151.27723693847656,155.51284790039062,91.6608657836914,94.16720581054688,99.3039779663086,82.41998291015625,96.64673614501953,92.68439483642578,90.52777099609375,97.68386840820312,95.32628631591797,108.3997573852539,89.29413604736328,104.3622055053711,0.1296035796403885,0.12111020088195801,0.09558793902397156,0.07810007035732269,0.08521994203329086,0.6844751834869385,0.5,0.5451477766036987,1.0,2 fists walking right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.60720825195312,142.68411254882812,153.78192138671875,70.21311950683594,114.77275848388672,101.21184539794922,67.52714538574219,109.4623794555664,94.28620147705078,76.6403579711914,108.28005981445312,97.53788757324219,93.83518981933594,100.3833236694336,106.59761047363281,0.12226667255163193,0.11645429581403732,0.09030823409557343,0.07570528239011765,0.08271107077598572,0.72416090965271,0.5,0.5373039245605469,1.0,2 fists walking right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.20944213867188,163.9767303466797,167.33287048339844,140.77491760253906,76.58043670654297,51.68067932128906,119.61690521240234,79.4464111328125,42.21760177612305,106.05304718017578,88.27899932861328,47.75944900512695,119.18756103515625,91.15835571289062,62.932044982910156,0.08514396846294403,0.08376319706439972,0.059589702636003494,0.04201260209083557,0.04443512484431267,0.6794353723526001,0.5,0.5337914228439331,1.0,2 fists walking right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.02384948730469,166.34852600097656,165.14808654785156,135.7012939453125,75.1097412109375,52.48027420043945,112.1158676147461,87.67153930664062,44.74628829956055,101.2957992553711,94.17218017578125,50.61421203613281,110.19464874267578,95.0278549194336,66.07707214355469,0.08514256030321121,0.07881587743759155,0.057535771280527115,0.04270649701356888,0.04674525186419487,0.710087239742279,0.5,0.5400282740592957,1.0,2 fists walking right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.1884307861328,166.10052490234375,137.12322998046875,96.08479309082031,99.00093078613281,85.02393341064453,100.11203002929688,96.12693786621094,73.43177795410156,107.1965560913086,93.86378479003906,72.69921875,107.96556091308594,99.04593658447266,76.84896087646484,0.09859416633844376,0.05996711552143097,0.05468938499689102,0.05310330167412758,0.05215385928750038,0.7851841449737549,0.5,0.41062405705451965,1.0,2 fists walking right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0030059814453,164.47857666015625,136.96548461914062,97.27058410644531,99.4070053100586,85.4578628540039,96.91824340820312,103.80256652832031,74.24919128417969,99.16947174072266,105.91230010986328,74.9858169555664,95.46429443359375,111.09302520751953,79.21752166748047,0.09861332923173904,0.06014898791909218,0.05446761101484299,0.053081072866916656,0.052266817539930344,0.7686501145362854,0.5,0.4077288806438446,1.0,2 fists walking right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.9835662841797,170.0980987548828,137.92002868652344,98.60777282714844,100.63361358642578,84.4637680053711,98.81932067871094,103.19427490234375,71.3245620727539,102.99549102783203,106.73843383789062,71.10015869140625,105.68901062011719,107.7101821899414,73.68958282470703,0.09887074679136276,0.06014195829629898,0.05382780358195305,0.052699849009513855,0.05268209055066109,0.7465616464614868,0.5,0.41452765464782715,1.0,2 fists walking right
150.48960876464844,167.83030700683594,154.8715362548828,175.2356719970703,176.31277465820312,59.81669616699219,176.33053588867188,112.46550750732422,39.445274353027344,165.8702850341797,31.978130340576172,33.849342346191406,130.8893280029297,66.08557891845703,40.86837387084961,0.061879489570856094,0.06447283178567886,0.06363682448863983,0.037027757614851,0.02413102425634861,1.5029958486557007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6894088983535767,0.5,1.0,2 fists walking right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.95994567871094,156.73089599609375,146.51513671875,162.34902954101562,168.4270782470703,152.00462341308594,151.6063232421875,141.67874145507812,154.1913299560547,138.2059783935547,98.04884338378906,137.1025390625,105.36917877197266,137.2870330810547,118.7376708984375,0.08364525437355042,0.08545547723770142,0.06936519593000412,0.06287737190723419,0.06712394952774048,2.288888454437256,0.5,0.4822118282318115,2.0,2 fists walking right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.81716918945312,159.17796325683594,167.38084411621094,145.92481994628906,80.53985595703125,50.34572982788086,128.89930725097656,72.68094635009766,41.07938003540039,118.59524536132812,78.12521362304688,46.74531173706055,125.37480163574219,86.80615997314453,61.87887191772461,0.08309773355722427,0.0895809754729271,0.06405051797628403,0.0453670471906662,0.04693831130862236,0.5823076367378235,0.5,0.5313935875892639,1.0,2 fists walking right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.84938049316406,172.2885284423828,172.00315856933594,139.0670623779297,67.73877716064453,54.03889083862305,113.84163665771484,89.92069244384766,46.75289535522461,110.6643295288086,92.29413604736328,49.137107849121094,133.10897827148438,84.87799835205078,62.35823059082031,0.08228399604558945,0.07768289744853973,0.06135045364499092,0.04590592160820961,0.05237254127860069,0.51268070936203,0.5,0.5371363759040833,1.0,2 fists walking right
137.56312561035156,158.6696014404297,173.33087158203125,108.75314331054688,101.36135864257812,61.908329010009766,31.646251678466797,160.7179412841797,44.64783477783203,24.90993309020996,164.0192413330078,40.22601318359375,6.896299839019775,176.39369201660156,54.50534439086914,0.08403824269771576,0.07557139545679092,0.05381302908062935,0.03248542174696922,0.044089749455451965,1.0319527387619019,119.94705200195312,171.7970733642578,165.3560028076172,135.7656707763672,66.00198364257812,56.46135330200195,107.28955841064453,93.91941833496094,48.64621353149414,103.36817169189453,97.38672637939453,51.337547302246094,125.78264617919922,91.02696990966797,64.77880096435547,0.09065444767475128,0.07865079492330551,0.06123693287372589,0.04597720876336098,0.05321260914206505,0.6561442017555237,0.6489166021347046,0.5398815274238586,2.0,2 fists walking right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.22610473632812,142.18447875976562,154.11997985839844,119.66130828857422,64.2345962524414,89.96099090576172,70.91129302978516,108.52869415283203,85.07109832763672,83.13577270507812,101.27584838867188,88.09361267089844,99.1711654663086,95.47347259521484,97.57012176513672,0.13057871162891388,0.12245285511016846,0.09101330488920212,0.07626967132091522,0.08053909987211227,0.8004299998283386,0.5,0.5465142726898193,1.0,2 fists walking right
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.65966796875,160.05935668945312,142.8094482421875,97.79094696044922,101.50514221191406,89.7557601928711,105.56631469726562,94.41304779052734,76.83100128173828,110.8479995727539,96.11334991455078,75.60245513916016,113.78070068359375,98.02595520019531,78.4978256225586,0.10219219326972961,0.06225001811981201,0.058682940900325775,0.055909812450408936,0.05384303256869316,0.8054638504981995,0.5,0.4022221863269806,1.0,2 fists walking right
